amendment_indicator,amendment_indicator_desc,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_party,category_code,category_code_full,comm_dt,name,committee_id,committee_type,designation,designation_full,party,party_full,state,city,cycle,is_active,organization_type,organization_type_full,treasurer_name,affiliated_committee_name,filing_frequency,expenditure_amount,expenditure_date,expenditure_description,dissemination_date,support_oppose_indicator,election_type,election_type_full,fec_election_type_desc,fec_election_year,entity_type,entity_type_desc,payee_first_name,payee_last_name,payee_middle_name,payee_city,payee_occupation,file_number,filing_form,image_number,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,original_sub_id,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,transaction_id,conduit_committee_id,conduit_committee_name,conduit_committee_city,conduit_committee_state
N,,,CHARLES,S6KY00385,BOOKER,,"BOOKER, CHARLES",S,,00,KY,DEM,,,,MARCH ON PAC,C00748228,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"SMITH, BRITTON",FUTURE DEMOCRATS PAC,M,25000.0,2026-05-13,DIGITAL ADVERTISING,2026-05-13,S,P2026,,,,,,,,,WASHINGTON,,1974832,F24,202605149866963235,24,4051420261510326027,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963235,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401072,500256166,,,,
N,,,BRAD,H6CA24113,SHERMAN,,"SHERMAN, BRAD REP.",H,,32,CA,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,17770.0,2026-05-13,ONLINE VIDEO PRODUCTION COSTS,2026-05-13,S,P2026,,,,,,,,,WASHINGTON,,1974830,F24,202605149866963233,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963233,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401069,E713F8C740DE440799F7,,,,
N,,,BRAD,H6CA24113,SHERMAN,,"SHERMAN, BRAD REP.",H,,32,CA,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,7908.0,2026-05-13,"DIGITAL AD BUYS, META & GIFS",2026-05-13,S,P2026,,,,,,,,,BETHESDA,,1974830,F24,202605149866963232,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963232,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401068,E4C59F448E97D457BB52,,,,
N,,,BRAD,H6CA24113,SHERMAN,,"SHERMAN, BRAD REP.",H,,32,CA,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,7200.0,2026-05-13,"DIGITAL AD BUYS, META & GIFS",2026-05-13,S,P2026,,,,,,,,,BETHESDA,,1974830,F24,202605149866963232,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963232,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401067,E2CE593AAE98640908CC,,,,
N,,,BRAD,H6CA24113,SHERMAN,,"SHERMAN, BRAD REP.",H,,32,CA,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,1200.0,2026-05-13,ADMINISTRATIVE CONSULTING,2026-05-13,S,P2026,,,,,,,,,CHICAGO,,1974830,F24,202605149866963231,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963231,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401066,E79E623D9BEAE49B1AA0,,,,
N,,,ROB,H2NJ08232,MENENDEZ,,"MENENDEZ, ROB REP.",H,,08,NJ,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,600.0,2026-05-13,ADMINISTRATIVE CONSULTING,2026-05-13,S,P2026,,,,,,,,,CHICAGO,,1974830,F24,202605149866963231,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963231,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401065,EF44AF856869A40C1937,,,,
N,,,ROB,H2NJ08232,MENENDEZ,,"MENENDEZ, ROB REP.",H,,08,NJ,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,7200.0,2026-05-13,"DIGITAL AD BUYS, META & GIFS",2026-05-13,S,P2026,,,,,,,,,BETHESDA,,1974830,F24,202605149866963230,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963230,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401064,EA6ACD3080C5845FF828,,,,
N,,,ROB,H2NJ08232,MENENDEZ,,"MENENDEZ, ROB REP.",H,,08,NJ,DEM,,,,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,C00030718,Q,B,Lobbyist/Registrant PAC,UNK,UNKNOWN,IL,CHICAGO,2026,True,M,Membership Organization,"SANFORD, CRAIG W MR.",NATIONAL ASSOCIATION OF REALTORS,M,3460.0,2026-05-13,"DIGITAL AD BUYS, META & GIFS",2026-05-13,S,P2026,,,,,,,,,BETHESDA,,1974830,F24,202605149866963230,24,4051420261510326025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963230,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401063,E3C64B1CC7B2049FE9FC,,,,
N,,,YOUNG,H8CA39240,KIM,,"KIM, YOUNG",H,,40,CA,REP,,,,CALIFORNIA CONSERVATIVES PAC,C00947275,O,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,Q,1596.8,2026-05-13,TEXT MESSAGES,2026-05-12,O,P2026,,,,,,,,,BETHESDA,,1974731,F24,202605149866960956,24,4051420261510326018,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866960956,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401050,SE.4124,C00947275,,,
N,,,ABRAHAM,H6TX19222,ENRIQUEZ,,"ENRIQUEZ, ABRAHAM",H,,19,TX,REP,,,,AMERICA FIRST RESCUE PAC,C00938415,O,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,Q,44428.54,2026-05-13,PLACED MEDIA: CONNECTED TV,2026-05-13,S,R2026,RUNOFF,,,,,,,,CHARLESTON,,1974718,F24,202605139866958573,24,4051420261510326014,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866958573,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401038,SE.4135,C00938415,,,
N,,,ALEXANDER,H6NY12214,BORES,,"BORES, ALEXANDER",H,,12,NY,DEM,,,,THINK BIG,C00923417,O,U,Unauthorized,,,NV,RENO,2026,True,,,"VLASTO, JOSH",NONE,M,278913.89,2026-05-13,CABLE ADVERTISING,2026-05-11,O,P2026,,,,,,,,,SPARKS,,1974686,F24,202605139866955973,24,4051420261510326005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955973,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401012,SE.4293,C00923417,,,
N,,,FELIX BARRY,S6AL00476,MOORE,,"MOORE, FELIX BARRY",S,,00,AL,REP,004,Advertising Expenses ,,DEFEND AMERICAN JOBS,C00836221,O,U,Unauthorized,,,VA,ALEXANDRIA,2026,True,,,"LISKER, LISA",NONE,M,600.0,2026-05-13,"IE-MOORE, BARRY-MEDIA PRODUCTION",2026-05-12,S,P2026,,,,,,,,,CINCINNATI,,1974678,F24,202605139866955927,24,4051420261510326001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955927,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401003,SE.4760,C00836221,,,
N,,,ADA,H6PA03245,STANFORD,,"STANFORD, ADA",H,,03,PA,DEM,006,Campaign Materials,,"MCDOWELL, SETH",C90023441,I,U,Unauthorized,,,PA,PHILADELPHIA,2026,True,,,,,Q,254.79,2026-05-13,STATIONERY,,S,P2026,PRIMARY,,,,,,,,PHILADELPHIA,,1974927,F5,202605149866965133,,4051420261510327002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965133,24,2026,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4051420261510328002,F57.000001,,,,
N,,,SUSAN,H6NJ12433,ALTMAN,COPIUS,"ALTMAN, SUSAN COPIUS",H,,12,NJ,DEM,004,Advertising Expenses ,,FLORENCE AVENUE INITIATIVE INC.,C90023433,I,U,Unauthorized,,,TX,CEDAR PARK,2026,True,,,,,Q,53950.57,2026-05-13,MAILERS - REJECTED AND MOVING,,O,P2026,PRIMARY,,,,,,,,UNION,,1974805,F5,202605149866963020,,4051420261510327001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866963020,24,2026,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4051420261510328001,F57.000001,,,,
N,,,CONNIE,,CHAN,,"CHAN, CONNIE",H,,11,CA,,004,Advertising Expenses ,,WORKING FAMILIES FOR SAN FRANCISCO PAC,C00945303,O,U,Unauthorized,,,CA,SAN RAFAEL,2026,True,,,"SINGH, ANAND",,M,9761.2,2026-05-13,DIGITAL AND PRINT ADS,2026-05-12,S,P2026,,,,,,,,,BURLINGAME,,1974656,F24,202605139866955588,24,4051320261510154055,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955588,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296258,EDT.E.4,,,,
N,,,JAMES,H6GA01109,KINGSTON,MORRIS,"KINGSTON, JAMES MORRIS",H,,01,GA,REP,004,Advertising Expenses ,,GEORGIA FIRST ACTION PAC,C00904706,O,U,Unauthorized,,,GA,ALPHARETTA,2026,True,,,"BOLES, JASON D",NONE,Q,8000.0,2026-05-13,PRODUCTION OF ADVERTISING IN SUPPORT,2026-05-13,S,P2026,,,,,,,,,RICHMOND,,1974654,F24,202605139866955586,24,4051320261510154054,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955586,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296257,E-41,,,,
N,,,JAMES,H6GA01109,KINGSTON,MORRIS,"KINGSTON, JAMES MORRIS",H,,01,GA,REP,004,Advertising Expenses ,,GEORGIA FIRST ACTION PAC,C00904706,O,U,Unauthorized,,,GA,ALPHARETTA,2026,True,,,"BOLES, JASON D",NONE,Q,21659.0,2026-05-13,DIRECT MAIL IN SUPPORT,2026-05-13,S,P2026,,,,,,,,,KANSAS CITY,,1974654,F24,202605139866955586,24,4051320261510154054,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955586,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296256,E-39,,,,
N,,,JESSI,H0WI03159,EBBEN,,"EBBEN, JESSI",H,,07,WI,REP,,,,NORTHWOODS PAC,C00920199,O,U,Unauthorized,,,WI,SAINT CROIX FALLS,2026,True,,,"WILLIAMS, KATY",NONE,Q,29324.9,2026-05-13,DIRECT MAIL POSTAGE / PRINTING / PRODUCTION,2026-05-11,S,P2026,,,,,,,,,DRIPPING SPRINGS,,1974653,F24,202605139866955585,24,4051320261510154053,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866955585,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296255,WFT20264131725-1,,,,
N,,,JESSI,H0WI03159,EBBEN,,"EBBEN, JESSI",H,,07,WI,REP,,,,NORTHWOODS PAC,C00920199,O,U,Unauthorized,,,WI,SAINT CROIX FALLS,2026,True,,,"WILLIAMS, KATY",NONE,Q,29309.12,2026-05-13,DIRECT MAIL POSTAGE / PRINTING / PRODUCTION,2026-05-11,S,P2026,,,,,,,,,DRIPPING SPRINGS,,1974619,F24,202605139866953976,24,4051320261510154045,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953976,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296244,WFT20264131615-1,,,,
N,,,SAIKAT,H6CA11219,CHAKRABARTI,,"CHAKRABARTI, SAIKAT",H,,11,CA,DEM,,,,ABUNDANT FUTURE,C00922229,O,U,Unauthorized,,,CA,SACRAMENTO,2026,True,,,"SANDERS, NICHOLAS",NONE,Q,69142.85,2026-05-13,"DIRECT MAIL PRODUCTION, PRINTING, AND POSTAGE",2026-05-13,O,P2026,,,,,,,,,SAN FRANCISCO,,1974617,F24,202605139866953955,24,4051320261510154044,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953955,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296243,E-79,,,,
N,,,CHUCK,,GRAY,,"GRAY, CHUCK",H,,00,WY,,001,Administrative/Salary/Overhead Expenses ,,PROTECTING WYOMING VALUES,C00946624,O,U,Unauthorized,,,WY,CASPER,2026,True,,,"JOHNSTON, SARAH",NONE,Q,20261.4,2026-05-13,TEXTING,2026-05-13,S,P2026,,,,,,,,,LAS VEGAS,,1974610,F24,202605139866953924,24,4051320261510154043,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953924,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296242,SE.4176,C00946624,,,
N,,,JULIA,S6LA00664,LETLOW,,"LETLOW, JULIA",S,,00,LA,REP,004,Advertising Expenses ,,ACCOUNTABILITY PROJECT INC,C00940957,O,U,Unauthorized,,,LA,NEW ORLEANS,2026,True,,,"DE'MELO, JODI",NONE,Q,40000.0,2026-05-13,MEDIA ADVERTISING,2026-05-13,S,P2026,,,,,,,,,MANDEVILLE,,1974608,F24,202605139866953787,24,4051320261510154042,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953787,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296241,SE.4217,C00940957,,,
N,,,LAMONT,H6PA07147,MCCLURE,,"MCCLURE, LAMONT",H,,07,PA,DEM,,,,LEAD LEFT PAC,C00948208,O,U,Unauthorized,,,FL,TALLAHASSEE,2026,True,,,"CANNON, TAMMIE",NONE,M,18290.87,2026-05-13,PRINTING  / POSTAGE,2026-05-12,S,P2026,,,,,,,,,PENSACOLA,,1974586,F24,202605139866953644,24,4051320261510154036,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953644,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296226,SE24.32015,,,,
N,,,RYAN,H6PA07162,CROSSWELL,,"CROSSWELL, RYAN",H,,07,PA,DEM,,,,LEAD LEFT PAC,C00948208,O,U,Unauthorized,,,FL,TALLAHASSEE,2026,True,,,"CANNON, TAMMIE",NONE,M,9145.43,2026-05-13,PRINTING  / POSTAGE,2026-05-12,O,P2026,,,,,,,,,PENSACOLA,,1974586,F24,202605139866953643,24,4051320261510154036,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953643,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296225,SE24.32014,,,,
N,,,BOB,H6PA07188,BROOKS,,"BROOKS, BOB",H,,07,PA,DEM,,,,LEAD LEFT PAC,C00948208,O,U,Unauthorized,,,FL,TALLAHASSEE,2026,True,,,"CANNON, TAMMIE",NONE,M,9145.43,2026-05-13,PRINTING  / POSTAGE,2026-05-12,O,P2026,,,,,,,,,PENSACOLA,,1974586,F24,202605139866953643,24,4051320261510154036,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866953643,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296224,SE24.32013,,,,
N,,,DENISE,H6NE02174,POWELL,,"POWELL, DENISE",H,,02,NE,DEM,,,,FIGHT FOR NEBRASKA PAC,C00941690,O,U,Unauthorized,,,NE,OMAHA,2026,True,,,"WILSON, TIM",NONE,Q,1255.99,2026-05-13,TEXTING CAMPAIGN,2026-05-12,S,P2026,,,,,,,,,WASHINGTON,,1974548,F24,202605139866951934,24,4051320261510154026,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951934,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296057,SE.4338,C00941690,,,
N,,,DENISE,H6NE02174,POWELL,,"POWELL, DENISE",H,,02,NE,DEM,,,,FIGHT FOR NEBRASKA PAC,C00941690,O,U,Unauthorized,,,NE,OMAHA,2026,True,,,"WILSON, TIM",NONE,Q,5359.44,2026-05-13,PHONE BANKING,2026-05-12,S,P2026,,,,,,,,,WASHINGTON,,1974548,F24,202605139866951934,24,4051320261510154026,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951934,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296056,SE.4336,C00941690,,,
N,,,ALEXANDRA,H6TX09140,MEALER,,"MEALER, ALEXANDRA",H,,09,TX,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,99.84,2026-05-13,TV ADVERTISING (FROM ADVANCE LINE 21),2026-05-13,S,R2026,RUNOFF,,,,,,,,WASHINGTON,,1974542,F24,202605139866951803,24,4051320261510154025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951803,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296053,SE24.6798,,,,
N,,,ALEXANDRA,H6TX09140,MEALER,,"MEALER, ALEXANDRA",H,,09,TX,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,49.92,2026-05-13,RADIO ADVERTISING (FROM ADVANCE LINE 21),2026-05-13,S,R2026,RUNOFF,,,,,,,,WASHINGTON,,1974542,F24,202605139866951803,24,4051320261510154025,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951803,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296052,SE24.6797,,,,
N,,,WARREN,S6TX00388,PAXTON,KENNETH,"PAXTON, WARREN KENNETH JR.",S,,00,TX,REP,,,,TEXANS DEMANDING ACCOUNTABILITY,C00948695,O,U,Unauthorized,,,TX,FORT WORTH,2026,True,,,"KOWALSKI, TREVOR",NONE,Q,617826.97,2026-05-13,PRINTING / POSTAGE / PRODUCTION,2026-05-13,O,R2026,RUNOFF,,,,,,,,ALEXANDRIA,,1974540,F24,202605139866951800,24,4051320261510154023,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951800,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296047,SE.1,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,327.0,2026-05-13,IE- MOORE - DONATION PROCESSING,2026-05-13,S,P2026,,,,,,,,,WASHINGTON,,1974534,F24,202605139866951719,24,4051320261510154021,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951719,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296045,EC53FA89E31A04A1C93A,C00448696,,,
N,,,EARL,S6GA00374,CARTER,LEROY,"CARTER, EARL LEROY",S,,00,GA,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,3179.0,2026-05-13,DIGITAL ADVERTISING,2026-05-13,O,P2026,,,,,,,,,NEW YORK,,1974532,F24,202605139866951707,24,4051320261510154020,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951707,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296042,SE24.6784,,,,
N,,,EARL,S6GA00374,CARTER,LEROY,"CARTER, EARL LEROY",S,,00,GA,REP,,,,WIN IT BACK PAC,C00844613,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,308.69,2026-05-13,DIGITAL ADVERTISING (FROM ADVANCE LINE 21),2026-05-13,O,P2026,,,,,,,,,WASHINGTON,,1974532,F24,202605139866951707,24,4051320261510154020,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951707,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296041,SE24.6786,,,,
N,,,MAUREEN,H6TX35103,GALINDO,,"GALINDO, MAUREEN",H,,35,TX,DEM,004,Advertising Expenses ,,BDA PAC,C00908707,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"NARZISI, ASHTON",NONE,M,112500.0,2026-05-13,DIGITAL/CABLE ADVERTISING,2026-05-12,O,R2026,RUNOFF,,,,,,,,BETHESDA,,1974408,F24,202605139866943333,24,4051320261510154006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866943333,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296012,SE.4226,C00908707,,,
N,,,JOHNNY,H6TX35095,GARCIA,,"GARCIA, JOHNNY",H,,35,TX,DEM,004,Advertising Expenses ,,BDA PAC,C00908707,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"NARZISI, ASHTON",NONE,M,112500.0,2026-05-13,DIGITAL/CABLE ADVERTISING,2026-05-12,S,R2026,RUNOFF,,,,,,,,BETHESDA,,1974408,F24,202605139866943333,24,4051320261510154006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866943333,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296011,SE.4225,C00908707,,,
N,,,GARLAND,S6KY00286,BARR,ANDY,"BARR, GARLAND ANDY",S,,00,KY,REP,,,,AMERICAN MISSION,C00916692,O,U,Unauthorized,,,NV,HENDERSON,2026,True,,,"GONZALEZ, BRITNEY",NONE,M,181282.27,2026-05-12,PRINTING / POSTAGE,2026-05-13,S,P2026,,,,,,,,,RENO,,1975020,F24,202605149866972151,24,4051420261510326059,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866972151,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401139,SE24.31899,,,,
N,,,KEVIN,S6OK04247,HERN,,"HERN, KEVIN",S,,00,OK,REP,,,,DEFENDING OUR VALUES PAC,C00928390,O,U,Unauthorized,,,AZ,PHOENIX,2026,True,,,"HADLEY, M'LISS",JOBS AND DEMOCRACY PAC,Q,8391.4,2026-05-12,PRODUCTION - TV,2026-05-12,S,P2026,,,,,,,,,COLLINGSWOOD,,1974970,F24,202605149866966112,24,4051420261510326049,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866966112,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401113,SE.4257,C00928390,,,
N,,,AARON,H6MT01152,FLINT,,"FLINT, AARON",H,,01,MT,REP,,,,MAKE MONTANA GREAT,C00871012,O,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,Q,25000.0,2026-05-12,PLACED MEDIA: CONNECTED TV,2026-05-13,S,P2026,,,,,,,,,BILLINGS,,1974954,F24,202605149866965626,24,4051420261510326043,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965626,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401100,SE.4186,C00871012,,,
N,,,MIKE,H8CA01109,THOMPSON,,"THOMPSON, MIKE",H,,04,CA,DEM,,,,ARTICLE ONE PAC,C00931774,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"STEELE, RORY",ARTICLE ONE VICTORY,M,28487.9,2026-05-12,DIRECT MAIL - ESTIMATE,2026-05-12,S,P2026,,,,,,,,,CHICAGO,,1974942,F24,202605149866965319,24,4051420261510326041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965319,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401097,500128035,,,,
N,,,REBECCA,H6NJ07201,BENNETT,,"BENNETT, REBECCA",H,,07,NJ,DEM,,,,ARTICLE ONE PAC,C00931774,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"STEELE, RORY",ARTICLE ONE VICTORY,M,25504.54,2026-05-12,DIRECT MAIL - ESTIMATE,2026-05-12,S,P2026,,,,,,,,,DUNEDIN,,1974942,F24,202605149866965319,24,4051420261510326041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965319,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401096,500128033,,,,
N,,,REBECCA,H6NJ07201,BENNETT,,"BENNETT, REBECCA",H,,07,NJ,DEM,,,,ARTICLE ONE PAC,C00931774,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"STEELE, RORY",ARTICLE ONE VICTORY,M,19938.0,2026-05-12,DIGITAL MEDIA PRODUCTION COSTS - ESTIMATE,2026-05-12,S,P2026,,,,,,,,,CHICAGO,,1974942,F24,202605149866965318,24,4051420261510326041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965318,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401095,500130564,,,,
N,,,REBECCA,H6NJ07201,BENNETT,,"BENNETT, REBECCA",H,,07,NJ,DEM,,,,ARTICLE ONE PAC,C00931774,V,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"STEELE, RORY",ARTICLE ONE VICTORY,M,44000.0,2026-05-12,DIGITAL MEDIA BUY - ESTIMATE,2026-05-12,S,P2026,,,,,,,,,CHICAGO,,1974942,F24,202605149866965318,24,4051420261510326041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965318,48,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401094,500130563,,,,
N,,,JOSHUA,S6IA00298,TUREK,,"TUREK, JOSHUA",S,,00,IA,DEM,004,Advertising Expenses ,,VOTEVETS,C00418897,V,U,Unauthorized,,,OR,PORTLAND,2026,True,,,"HEGDAHL, RICK",6 STARS VOTEVETS VICTORY FUND,M,174000.0,2026-05-12,DIRECT MAIL SERVICES,2026-05-14,S,P2026,,,,,,,,,DES MOINES,,1974922,F24,202605149866965011,24,4051420261510326038,,,NON-CONTRIBUTION ACCOUNT,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605149866965011,24,2026,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051420261510401088,500013592,,,,
